Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Middle East & North Africa (excluding high income),MNA,12.99076956,-1.34703419,4.431459328,2.711977526,1.464121513,2.571541268,5.950274244,3.217613289,6.633365354,4.365120654,4.267892226,2.242649016,3.397989121,2.770023693,7.992425501,4.548673211,5.471767211,6.040608959,3.463903709,2.615960871,5.235865241,-0.959815542,2.864761779,1.610294091,2.089966968,0.944366683,6.993967056,3.496766235
Montenegro,MNE,,,,,,,,,4.900002988,-9.399997528,3.099997417,1.099841512,1.903927902,2.482664475,4.426047375,4.180604341,8.56642017,6.810100759,7.222796258,-5.795099423,2.73434386,3.228446862,-2.723766679,3.549017057,1.783682741,3.390415207,2.949341515,4.300004056
Mongolia,MNG,-3.184460178,-8.693544731,-9.256465705,-3.168791549,2.134382694,6.376426887,2.235093844,3.896713583,3.3399366,3.07036901,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.243202563,5.88462458
Northern Mariana Islands,MNP,,,,,,,,,,,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.673796791,3.515625,3.773584906,28.60606061,
Mozambique,MOZ,0.999992833,4.899999139,-5.23133059,8.767141824,6.158862481,2.237310045,26.84532191,10.84203164,11.85939398,7.822974027,1.678502985,12.72096582,8.794057581,6.500606668,7.811186108,8.720667877,9.851055465,7.426060991,6.876205447,6.351970294,6.687221632,7.117606632,7.198185826,7.1416833,7.444069492,6.593985906,3.762943039,3.710697424
Mauritania,MRT,-1.771304534,1.788087116,1.874125895,5.873637251,-3.0607321,9.81980046,5.818826602,-4.044696622,2.77780492,7.712825411,-0.430406256,2.008796925,0.665004156,5.978253348,5.74742354,8.969422318,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258732,5.579543856,1.399996443,1.999999062,3.5
Mauritius,MUS,7.186736771,4.435446229,6.512698604,5.082062936,4.136142909,4.28773666,5.587843841,5.687477445,6.070628116,2.610779527,9.026614099,2.573570288,2.11331329,3.656856398,5.745767527,1.241387538,8.538255614,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744574431,3.468664134,3.79999999,3.8
Malawi,MWI,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517
Malaysia,MYS,9.00852714,9.545467413,8.885117966,9.894943358,9.212041809,9.829085181,10.00270068,7.322741855,-7.359415192,6.137612011,8.858868174,0.517675315,5.390988315,5.788499281,6.783437736,5.332139139,5.584847069,6.298785927,4.831769895,-1.513528727,7.424847393,5.29391284,5.473454192,4.69372252,6.00672195,5.028006349,4.21985132,5.901769222
North America,NAC,1.738315056,-0.281726825,3.290269169,2.737210892,4.080355075,2.715553042,3.584220108,4.46741129,4.395932358,4.729790999,4.19709157,1.054082395,1.902614268,2.709338241,3.717780301,3.330841835,2.663507098,1.806128838,-0.167110751,-2.793343635,2.583647534,1.749551283,2.174510945,1.754386567,2.597542706,2.677036753,1.478334942,2.348806386
Namibia,NAM,2.047459978,8.165612481,7.189342559,-1.579539135,1.729879442,3.89901419,3.19132423,4.220100264,3.291585556,3.369278594,3.492183222,1.177948858,4.788661308,4.239794315,12.26954803,2.529262603,7.073175362,6.617094453,2.649811967,0.295971028,6.03924941,5.091338198,5.061682013,5.614719701,6.351677961,6.106731719,0.700099218,-0.770335374
New Caledonia,NCL,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,,
Niger,NER,-1.284355381,2.504203274,-6.516444601,1.449437876,4.004561704,2.605755854,3.419093099,2.753965624,10.42226252,-0.568758332,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.278284739,11.84981918,5.268414897,7.529043068,4.337591116,4.925714486,4.894516591
Nigeria,NGA,12.76600917,-0.617850589,0.433725357,2.090377801,0.909763335,-0.307468969,4.993705537,2.802256439,2.715640179,0.474237575,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718596,2.652693289,-1.61686895,0.81454403
Nicaragua,NIC,-0.093064818,-0.190712403,0.385467121,-0.391138493,3.337611864,5.911907795,6.344268304,3.966650973,3.711681448,7.03597048,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,3.804864617,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136543,4.927094063,4.7854602,4.768608794,4.658759192,4.861094976
Netherlands,NLD,4.183222799,2.439134508,1.706070921,1.257552208,2.961092398,3.116035968,3.566719236,4.299867429,4.525415041,5.051693368,4.238763069,2.124264345,0.103629981,0.283922581,2.030706315,2.160366002,3.518636961,3.698473106,1.699060778,-3.767583537,1.402662177,1.663626344,-1.057037404,-0.1903392,1.419690296,2.260757029,2.209941516,3.162212293
Norway,NOR,1.932438869,3.084674243,3.574403308,2.845312156,5.055453526,4.153950577,5.027995447,5.284684789,2.624396894,2.013307556,3.205285075,2.085328035,1.437708805,0.919841888,3.959038032,2.624720535,2.395092468,2.985054837,0.480792154,-1.691043611,0.691663072,0.971934879,2.721626792,1.044389078,1.975117446,1.970097786,1.091465072,1.918745912
Nepal,NPL,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.412891877,7.499402289
Nauru,NRU,,,,,,,,,,,,,,,,,,,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.400004,4.154685104
New Zealand,NZL,0.64964019,-1.642545286,1.266497525,6.532827533,5.216391239,4.577216731,3.357954734,3.008397392,1.066112063,5.193739855,2.289439354,3.797646081,5.060591813,4.540270045,3.269630137,3.318905786,2.572912917,3.760418087,-1.545526426,1.916064648,0.962157189,2.69579849,2.499416581,2.018009991,3.544991417,4.434294944,3.471456835,3.028657043
OECD members,OED,3.082853996,1.366352544,2.046979487,1.238063927,3.068020209,2.693916805,3.062277785,3.456814398,2.798163452,3.23271269,4.002805386,1.366847085,1.567286547,1.962895279,3.17550916,2.702362544,2.94136138,2.511606432,0.185802118,-3.550013226,2.873752206,1.802076754,1.254383563,1.422244758,2.077863873,2.435955072,1.733850159,2.379211309
Oman,OMN,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,-0.124806894,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.804711285,-1.108745787,9.332675576,4.372615776,2.751031637,4.738955823,5.384165936,-0.2726752
Other small states,OSS,,,,,,,,,,,,4.278084938,4.546422108,4.278013353,9.527605416,5.987926547,11.18124623,9.972623403,7.503697664,1.872602916,8.285082505,7.665297377,3.650985856,3.010396093,2.911711049,2.691151709,2.177079791,2.243014202
Pakistan,PAK,4.458586815,5.061567755,7.705897823,1.757747697,3.737415552,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.700621241
Panama,PAN,8.098993006,9.419005745,8.20168056,5.455743573,2.850147171,1.751678689,4.07970309,6.460990304,7.341501476,3.917206597,2.715373497,0.574273068,2.229149521,4.205495762,7.522080093,7.191278852,8.652465799,11.98398545,9.855654852,1.242992318,5.827993494,11.31362591,9.778827683,6.903436783,5.066613016,5.575764718,4.988592404,5.356521266
Peru,PER,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.376022873,3.251369628,3.951309192,2.527430678
Philippines,PHL,3.036966294,-0.578334651,0.33760303,2.116307179,4.387623341,4.678692219,5.845873472,5.185362276,-0.576718148,3.08191646,4.41122216,2.89398706,3.645903317,4.970368697,6.697623614,4.777667819,5.242960356,6.616662285,4.152756843,1.148332219,7.63226478,3.659751601,6.683818881,7.064024264,6.145298786,6.066548903,6.875714823,6.684517503
Palau,PLW,,,,,,,,,,,,5.582087709,2.957403623,-2.494109831,5.738428242,6.092091382,-2.667872778,0.484143871,-6.414266185,-5.349860563,-0.920003647,6.339645919,3.964637773,-1.51623473,2.697243401,10.13790025,0.058822947,-3.720478368
Papua New Guinea,PNG,-3.01216922,9.546897709,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,2.294466102,11.09778044,-0.294276458,6.805554144,10.12468634,1.107310928,4.648420685,3.82993118,15.42145307,5.298986928,1.9,2.2
Poland,POL,,-7.015578801,2.514978621,3.738310309,5.292802061,6.951856621,6.056579517,6.45954984,4.614647522,4.642210704,4.559571179,1.248005438,2.041603894,3.562471549,5.135649521,3.493658515,6.179603987,7.034801987,4.24971147,2.820259759,3.606928261,5.0172352,1.607906645,1.391892321,3.283146264,3.844593971,2.864328679,4.550386923
Pre-demographic dividend,PRE,10.1543305,-10.97629477,1.492701245,1.700391149,1.137810214,3.017357077,6.245493707,6.135557986,8.025273327,4.871613814,3.081532666,4.37783359,2.225876069,0.140404614,21.3818014,5.938833601,8.375337591,7.320534798,6.89188589,4.855037779,6.067989276,4.697313302,6.157713007,5.604861547,4.776667094,3.71417308,2.637736809,1.931096703
Puerto Rico,PRI,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.987097219,-1.409589426,-1.162334653,-1.844269687,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.112697789,-2.606125218,
"Korea, Dem. PeopleÍs Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,3.950523332,4.368206403,1.089476534,-2.043277034,0.96483816,4.282780446,3.496682924,4.426210354,4.791772154,3.888213395,3.787494001,1.943305224,0.76879572,-0.934205163,1.811583041,0.766784435,1.553053838,2.492002446,0.199272249,-2.9781048,1.898691176,-1.826852351,-4.028256748,-1.130155823,0.893187725,1.822066826,1.619414633,2.679827103
Paraguay,PRY,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745,2.962236311,4.019554951,0.772051674
West Bank and Gaza,PSE,,,,,,7.118512026,1.215151515,14.66722553,14.33420366,8.280429322,-8.556183567,-9.310639083,-12.4891918,14.01586702,10.34306979,10.7987619,-3.900598328,6.590593544,6.079293361,8.662535255,8.099088919,12.4136354,6.284236374,2.217422213,-0.181891133,3.428732213,4.708435256,3.14023678
Pacific island small states,PSS,4.161952914,0.077380393,5.239341401,2.936513079,4.853227774,3.808914468,2.937903157,-1.266683172,2.012374757,4.851889036,-0.634773998,1.128866833,1.882969391,2.076152323,3.918482733,2.334335657,2.420621687,1.283072797,1.95039562,-1.328830704,2.843961903,4.104403886,1.779553476,2.797493936,3.907773869,3.277431085,2.070974212,3.285109642
Post-demographic dividend,PST,2.847140764,1.258659901,1.827139516,0.961009768,2.968256638,2.701242281,2.841571077,3.258544002,2.626631336,3.308970557,3.932937227,1.505112583,1.541982392,1.942273688,3.092947583,2.623031915,2.835264382,2.459535542,0.152596135,-3.576710853,2.788413064,1.56786128,1.114181788,1.279444552,1.913515334,2.115451741,1.620084653,2.219880946
French Polynesia,PYF,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.687259177,4.410274619,3.978882147,3.551015687,2.223120972,1.596131504
Romania,ROU,,-12.91821075,-8.767228452,1.528834497,3.93194273,7.138212933,3.86980367,-4.816146918,-2.087247178,-0.401527523,2.395094533,5.592002343,5.184192218,5.52427784,8.358591275,4.171914313,8.055560146,6.863757382,8.259868785,-5.910360266,-2.81159948,2.029777987,1.238182574,3.531597971,3.076313965,3.973807549,4.820774465,6.947074694
Russian Federation,RUS,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.6,1.399999999,-5.299999999,6.4,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885027,4.503725626,5.284885415,3.655901573,1.785354501,0.738600773,-2.828240813,-0.224910984,1.545630229
Rwanda,RWA,-2.399291097,-2.514379654,5.872725234,-8.108691874,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669496,4.322378158,8.370908173,8.484581727,13.19206757,2.202372372,7.447676379,9.377915927,9.227075844,7.633287039,11.16124461,6.248262564,7.334638773,8.017106915,8.64572902,4.658872927,7.62457575,8.867977374,5.981314913,6.100594048
South Asia,SAS,5.421384405,1.917864323,5.723232289,4.40176603,6.057471279,6.949287789,6.849919476,3.796142866,5.593578124,7.754556803,4.078056832,4.294888864,3.717310632,7.240391232,7.531629391,8.77028593,8.672000732,9.009099025,3.880675975,7.609012059,9.055342489,6.313794584,5.518076888,6.073081094,6.990614281,7.605595983,6.834688026,6.476724425
Saudi Arabia,SAU,15.19342589,15.00788025,3.987540169,-1.363741429,0.558720185,0.212091348,2.637424217,1.103782049,2.893362519,-3.763285216,5.625416143,-1.210743863,-2.819174404,11.24206139,7.958441664,5.573850121,2.788402228,1.847130252,6.249772755,-2.059268194,5.039493675,9.996857794,5.411444902,2.699254723,3.652481698,4.10640887,1.670642347,-0.735462899
Sudan,SDN,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.700000042,4.283071004
Senegal,SEN,-0.67563815,2.555825437,1.242647227,1.300780407,-0.017328658,5.363472889,2.012125111,3.124033282,5.898672563,6.359842981,3.186639083,4.580916442,0.654803648,6.683228177,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.455471651,4.075083326,6.456907802,6.741818201,6.78708045
Singapore,SGP,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.350673205,4.08329765,5.111087259,3.883887305,2.241057968,2.397021458,3.618542336
Solomon Islands,SLB,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.80904496,13.19563266,4.555394299,3.017849444,2.250090711,2.542240201,3.456606233,3.238417147
Sierra Leone,SLE,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.31312097,6.597944859,4.505095672,4.223914279,8.058145153,5.398285209,3.188051215,5.346466053,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.157662051
El Salvador,SLV,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.127225069,-2.08339422,2.106213123,3.811814778,2.81407469,2.375194341,1.979256733,2.377628955,2.580577366,2.322597438
San Marino,SMR,,,,,,,,,7.512953368,8.995983936,2.210759027,5.551550108,0.341530055,3.880190606,4.587155963,2.380952381,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.882117081,0.485436893,0.966183575,1.236044657
Somalia,SOM,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.757715153,2.797323719,1.867428896
Sub-Saharan Africa (excluding high income),SSA,2.276397135,0.143830354,-1.33535836,0.185753925,1.846672534,3.301218384,5.282458934,3.586751244,2.383012079,2.1330454,3.590184656,3.942969939,3.812830367,4.858780166,11.67931483,5.628755019,6.976827062,7.158589439,5.398177027,2.859251806,5.403821017,4.467458893,4.308404898,4.801004361,4.68493864,3.105154735,1.323357785,2.612971804
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,-52.42754292,29.32350278,2.920584117,-0.174927114,-13.83372274,
Sub-Saharan Africa,SSF,2.280172916,0.146020405,-1.32806099,0.191349788,1.844062208,3.297251861,5.282122179,3.594452629,2.388995519,2.132770724,3.588005937,3.936578415,3.810316252,4.848649215,11.66701917,5.631241248,6.978672704,7.16112461,5.392136289,2.856304798,5.404214929,4.469915876,4.306140037,4.801882443,4.684807157,3.106489677,1.325715595,2.614185528
Small states,SST,,,,,,,,,3.737976143,2.9719604,4.411884873,3.722975887,4.316642878,4.538732492,8.237715023,5.441499158,10.08840778,8.471132531,6.247580362,0.863546018,7.025717982,6.54269098,3.271290079,2.703748579,2.584639688,2.486621614,1.595444027,1.954959582
Sao Tome and Principe,STP,,,,,,,,,,,,,2.376877474,6.573472699,3.832227085,7.093770447,9.115646546,3.253604912,8.186171819,2.426281344,6.67198532,4.398201688,3.141975849,4.814794387,6.549933102,3.819988535,4.179209268,3.874960221
Suriname,SUR,-0.488637259,2.78210988,-0.20142816,-7.254621346,3.247174905,1.096488469,1.274377274,5.736491836,1.564201258,-0.871057627,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.168825162,5.849367784,2.690350057,2.93344123,0.255503145,-2.597529896,-5.142397102,0.095480586
Slovak Republic,SVK,,,,1.901327059,6.205530477,5.843495348,6.757147223,6.06754301,4.011813704,-0.205069439,1.210173376,3.316468195,4.522792238,5.418715934,5.258836403,6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,3.850100604,3.324695296,3.400166311
Slovenia,SVN,,,,,,,3.516280804,5.114380403,3.285631522,5.274353781,4.15543396,2.949365533,3.836305277,2.842083009,4.351795539,4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.979196038,2.258902398,3.14835549,5.000808222
Sweden,SWE,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.521969347,3.234941922,2.28811587
Eswatini,SWZ,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,4.71815574,6.420804855,1.931010027,0.391128861,1.368694073,2.000625958
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828819,6.018076268,4.504785431,4.937386459,4.503031591,4.2
Syrian Arab Republic,SYR,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.953771549
East Asia & Pacific (IDA & IBRD countries),TEA,5.406076809,7.939251785,10.76401671,10.89117718,10.65047517,9.728391983,8.941538947,7.031866796,1.755280746,6.112823735,7.506141581,6.708845516,7.856444549,8.725144176,8.938444494,9.719010973,10.77741731,12.16428953,8.43527993,7.697990757,9.778523387,8.459884872,7.50777997,7.193620769,6.761885732,6.493215447,6.332926685,6.582982023
Europe & Central Asia (IDA & IBRD countries),TEC,-1.407043384,-5.390696081,-9.322309302,-4.593228475,-8.798042933,-0.229235057,0.918189961,3.269108048,-0.790100352,2.405144144,7.415688677,2.443669052,4.988622078,6.35720155,7.772740044,6.600663292,7.821533043,7.563141609,4.306382602,-4.93185474,4.843285035,6.240087722,3.282555408,3.616899346,2.31419765,1.006081671,1.705161879,4.046398363
Togo,TGO,-0.243656136,-0.699967488,-3.980686821,-15.09582748,14.98241435,7.845832317,8.836211629,14.37737758,-2.299876566,2.481751426,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,2.225480232,3.510296675,3.99567877,4.883763946,4.820343516,3.967792633,5.871726319,5.384842189,5.398146189,5.565791042
Thailand,THA,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.020173993,3.282683075,3.902975042
Tajikistan,TJK,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.40000037,-16.69999877,1.6999958,5.300000768,3.699999673,8.300001012,10.20000105,10.79999992,10.99999711,10.30000171,6.699997057,7.000001895,7.800001344,7.899997831,3.800000992,6.500000353,7.399999383,7.499999169,7.40000057,6.69925066,6,6.900001455,7.100000708
Turkmenistan,TKM,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.04036341,10.96709551,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047
Latin America & the Caribbean (IDA & IBRD countries),TLA,0.528209168,4.02103289,3.058239037,4.136650651,4.65925445,1.411383838,3.510901758,5.169301186,2.16853027,-0.061846696,3.74558542,0.726315764,0.259203546,1.577788337,6.312790585,4.342854912,5.356416778,5.665889668,4.077376986,-1.889835106,6.026440498,4.48524266,2.865253449,2.858141378,1.03412214,0.042132848,-0.437705449,1.72596343
Timor-Leste,TLS,,,,,,,,,,,,9.203883836,-6.866693798,-1.182551506,64.06996447,35.87967022,41.67440394,5.179000199,10.00471343,-6.058326525,-1.167360954,11.83147299,4.964954576,-11.00132909,-26.04971323,20.88076021,0.824533627,-8
Middle East & North Africa (IDA & IBRD countries),TMN,12.99076956,-1.34703419,4.431459328,2.711977526,1.464121513,2.545099424,5.942216533,3.090424152,6.490679949,4.246420204,4.400307037,2.312603629,3.433401611,2.722186138,7.987910963,4.500611828,5.552045491,6.096667155,3.536196576,2.517418073,5.252893996,-1.017739703,2.778685414,1.658705004,2.114586233,0.858804575,7.023459808,3.552335742
Tonga,TON,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.418876649,2.108581656,-0.351420004,1.582168376,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375,2.7
South Asia (IDA & IBRD),TSA,5.421384405,1.917864323,5.723232289,4.40176603,6.057471279,6.949287789,6.849919476,3.796142866,5.593578124,7.754556803,4.078056832,4.294888864,3.717310632,7.240391232,7.531629391,8.77028593,8.672000732,9.009099025,3.880675975,7.609012059,9.055342489,6.313794584,5.518076888,6.073081094,6.990614281,7.605595983,6.834688026,6.476724425
Sub-Saharan Africa (IDA & IBRD countries),TSS,2.280172916,0.146020405,-1.32806099,0.191349788,1.844062208,3.297251861,5.282122179,3.594452629,2.388995519,2.132770724,3.588005937,3.936578415,3.810316252,4.848649215,11.66701917,5.631241248,6.978672704,7.16112461,5.392136289,2.856304798,5.404214929,4.469915876,4.306140037,4.801882443,4.684807157,3.106489677,1.325715595,2.614185528
Trinidad and Tobago,TTO,1.508415857,2.682050198,-1.647204165,-1.453479678,3.565900883,4.657152904,7.134477381,7.522854738,8.124564009,8.024817633,6.901359504,4.168524081,7.936709641,14.44141643,7.949593642,6.20899299,13.20805776,4.754189958,3.39042137,-4.390592479,3.323330512,-0.29435443,1.29397895,0.98084981,-0.252162763,1.517162962,-5.957061347,-2.336014124
Tunisia,TUN,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709859945,3.796183827,1.322563618,4.702411815,6.235793869,3.486535815,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997674002,2.875523842,2.971398345,1.153615837,1.108392968,1.955125675
Turkey,TUR,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.308213492,-3.389305047,6.640061263,-5.962310691,6.430278602,5.608255023,9.644322663,9.009853214,7.109703381,5.030457776,0.845251442,-4.704465981,8.487372187,11.11349555,4.789940207,8.491309393,5.166690703,6.085886632,3.183831543,7.418643975
